t 	 error 
0.78555	-5.11188
0.7856	-5.11191
0.78565	-5.11194
0.7857	-5.11198
0.78575	-5.11201
0.7858	-5.11205
0.78585	-5.11208
0.7859	-5.11211
0.78595	-5.11215
0.786	-5.11218
0.78605	-5.11222
0.7861	-5.11225
0.78615	-5.11228
0.7862	-5.11232
0.78625	-5.11235
0.7863	-5.11239
0.78635	-5.11242
0.7864	-5.11245
0.78645	-5.11249
0.7865	-5.11252
0.78655	-5.11256
0.7866	-5.11259
0.78665	-5.11262
0.7867	-5.11266
0.78675	-5.11269
0.7868	-5.11273
0.78685	-5.11276
0.7869	-5.11279
0.78695	-5.11283
0.787	-5.11286
0.78705	-5.11289
0.7871	-5.11293
0.78715	-5.11296
0.7872	-5.113
0.78725	-5.11303
0.7873	-5.11306
0.78735	-5.1131
0.7874	-5.11313
0.78745	-5.11317
0.7875	-5.1132
0.78755	-5.11323
0.7876	-5.11327
0.78765	-5.1133
0.7877	-5.11333
0.78775	-5.11337
0.7878	-5.1134
0.78785	-5.11344
0.7879	-5.11347
0.78795	-5.1135
0.788	-5.11354
0.78805	-5.11357
0.7881	-5.11361
0.78815	-5.11364
0.7882	-5.11367
0.78825	-5.11371
0.7883	-5.11374
0.78835	-5.11377
0.7884	-5.11381
0.78845	-5.11384
0.7885	-5.11388
0.78855	-5.11391
0.7886	-5.11394
0.78865	-5.11398
0.7887	-5.11401
0.78875	-5.11405
0.7888	-5.11408
0.78885	-5.11411
0.7889	-5.11415
0.78895	-5.11418
0.789	-5.11421
0.78905	-5.11425
0.7891	-5.11428
0.78915	-5.11432
0.7892	-5.11435
0.78925	-5.11438
0.7893	-5.11442
0.78935	-5.11445
0.7894	-5.11448
0.78945	-5.11452
0.7895	-5.11455
0.78955	-5.11459
0.7896	-5.11462
0.78965	-5.11465
0.7897	-5.11469
0.78975	-5.11472
0.7898	-5.11475
0.78985	-5.11479
0.7899	-5.11482
0.78995	-5.11486
0.79	-5.11489
0.79005	-5.11492
0.7901	-5.11496
0.79015	-5.11499
0.7902	-5.11503
0.79025	-5.11506
0.7903	-5.11509
0.79035	-5.11513
0.7904	-5.11516
0.79045	-5.11519
0.7905	-5.11523
0.79055	-5.11526
0.7906	-5.1153
0.79065	-5.11533
0.7907	-5.11536
0.79075	-5.1154
0.7908	-5.11543
0.79085	-5.11546
0.7909	-5.1155
0.79095	-5.11553
0.791	-5.11557
0.79105	-5.1156
0.7911	-5.11563
0.79115	-5.11567
0.7912	-5.1157
0.79125	-5.11573
0.7913	-5.11577
0.79135	-5.1158
0.7914	-5.11584
0.79145	-5.11587
0.7915	-5.1159
0.79155	-5.11594
0.7916	-5.11597
0.79165	-5.116
0.7917	-5.11604
0.79175	-5.11607
0.7918	-5.1161
0.79185	-5.11614
0.7919	-5.11617
0.79195	-5.11621
0.792	-5.11624
0.79205	-5.11627
0.7921	-5.11631
0.79215	-5.11634
0.7922	-5.11637
0.79225	-5.11641
0.7923	-5.11644
0.79235	-5.11648
0.7924	-5.11651
0.79245	-5.11654
0.7925	-5.11658
0.79255	-5.11661
0.7926	-5.11664
0.79265	-5.11668
0.7927	-5.11671
0.79275	-5.11674
0.7928	-5.11678
0.79285	-5.11681
0.7929	-5.11685
0.79295	-5.11688
0.793	-5.11691
0.79305	-5.11695
0.7931	-5.11698
0.79315	-5.11701
0.7932	-5.11705
0.79325	-5.11708
0.7933	-5.11712
0.79335	-5.11715
0.7934	-5.11718
0.79345	-5.11722
0.7935	-5.11725
0.79355	-5.11728
0.7936	-5.11732
0.79365	-5.11735
0.7937	-5.11738
0.79375	-5.11742
0.7938	-5.11745
0.79385	-5.11749
0.7939	-5.11752
0.79395	-5.11755
0.794	-5.11759
0.79405	-5.11762
0.7941	-5.11765
0.79415	-5.11769
0.7942	-5.11772
0.79425	-5.11775
0.7943	-5.11779
0.79435	-5.11782
0.7944	-5.11786
0.79445	-5.11789
0.7945	-5.11792
0.79455	-5.11796
0.7946	-5.11799
0.79465	-5.11802
0.7947	-5.11806
0.79475	-5.11809
0.7948	-5.11812
0.79485	-5.11816
0.7949	-5.11819
0.79495	-5.11823
0.795	-5.11826
0.79505	-5.11829
0.7951	-5.11833
0.79515	-5.11836
0.7952	-5.11839
0.79525	-5.11843
0.7953	-5.11846
0.79535	-5.11849
0.7954	-5.11853
0.79545	-5.11856
0.7955	-5.11859
0.79555	-5.11863
0.7956	-5.11866
0.79565	-5.1187
0.7957	-5.11873
0.79575	-5.11876
0.7958	-5.1188
0.79585	-5.11883
0.7959	-5.11886
0.79595	-5.1189
0.796	-5.11893
0.79605	-5.11896
0.7961	-5.119
0.79615	-5.11903
0.7962	-5.11906
0.79625	-5.1191
0.7963	-5.11913
0.79635	-5.11917
0.7964	-5.1192
0.79645	-5.11923
0.7965	-5.11927
0.79655	-5.1193
0.7966	-5.11933
0.79665	-5.11937
0.7967	-5.1194
0.79675	-5.11943
0.7968	-5.11947
0.79685	-5.1195
0.7969	-5.11953
0.79695	-5.11957
0.797	-5.1196
0.79705	-5.11964
0.7971	-5.11967
0.79715	-5.1197
0.7972	-5.11974
0.79725	-5.11977
0.7973	-5.1198
0.79735	-5.11984
0.7974	-5.11987
0.79745	-5.1199
0.7975	-5.11994
0.79755	-5.11997
0.7976	-5.12
0.79765	-5.12004
0.7977	-5.12007
0.79775	-5.1201
0.7978	-5.12014
0.79785	-5.12017
0.7979	-5.12021
0.79795	-5.12024
0.798	-5.12027
0.79805	-5.12031
0.7981	-5.12034
0.79815	-5.12037
0.7982	-5.12041
0.79825	-5.12044
0.7983	-5.12047
0.79835	-5.12051
0.7984	-5.12054
0.79845	-5.12057
0.7985	-5.12061
0.79855	-5.12064
0.7986	-5.12067
0.79865	-5.12071
0.7987	-5.12074
0.79875	-5.12077
0.7988	-5.12081
0.79885	-5.12084
0.7989	-5.12088
0.79895	-5.12091
0.799	-5.12094
0.79905	-5.12098
0.7991	-5.12101
0.79915	-5.12104
0.7992	-5.12108
0.79925	-5.12111
0.7993	-5.12114
0.79935	-5.12118
0.7994	-5.12121
0.79945	-5.12124
0.7995	-5.12128
0.79955	-5.12131
0.7996	-5.12134
0.79965	-5.12138
0.7997	-5.12141
0.79975	-5.12144
0.7998	-5.12148
0.79985	-5.12151
0.7999	-5.12154
0.79995	-5.12158
0.8	-5.12161
0.80005	-5.12164
0.8001	-5.12168
0.80015	-5.12171
0.8002	-5.12174
0.80025	-5.12178
0.8003	-5.12181
0.80035	-5.12185
0.8004	-5.12188
0.80045	-5.12191
0.8005	-5.12195
0.80055	-5.12198
0.8006	-5.12201
0.80065	-5.12205
0.8007	-5.12208
0.80075	-5.12211
0.8008	-5.12215
0.80085	-5.12218
0.8009	-5.12221
0.80095	-5.12225
0.801	-5.12228
0.80105	-5.12231
0.8011	-5.12235
0.80115	-5.12238
0.8012	-5.12241
0.80125	-5.12245
0.8013	-5.12248
0.80135	-5.12251
0.8014	-5.12255
0.80145	-5.12258
0.8015	-5.12261
0.80155	-5.12265
0.8016	-5.12268
0.80165	-5.12271
0.8017	-5.12275
0.80175	-5.12278
0.8018	-5.12281
0.80185	-5.12285
0.8019	-5.12288
0.80195	-5.12291
0.802	-5.12295
0.80205	-5.12298
0.8021	-5.12301
0.80215	-5.12305
0.8022	-5.12308
0.80225	-5.12311
0.8023	-5.12315
0.80235	-5.12318
0.8024	-5.12321
0.80245	-5.12325
0.8025	-5.12328
0.80255	-5.12331
0.8026	-5.12335
0.80265	-5.12338
0.8027	-5.12341
0.80275	-5.12345
0.8028	-5.12348
0.80285	-5.12351
0.8029	-5.12355
0.80295	-5.12358
0.803	-5.12361
0.80305	-5.12365
0.8031	-5.12368
0.80315	-5.12371
0.8032	-5.12375
0.80325	-5.12378
0.8033	-5.12381
0.80335	-5.12385
0.8034	-5.12388
0.80345	-5.12391
0.8035	-5.12395
0.80355	-5.12398
0.8036	-5.12401
0.80365	-5.12405
0.8037	-5.12408
0.80375	-5.12411
0.8038	-5.12415
0.80385	-5.12418
0.8039	-5.12421
0.80395	-5.12425
0.804	-5.12428
0.80405	-5.12431
0.8041	-5.12435
0.80415	-5.12438
0.8042	-5.12441
0.80425	-5.12445
0.8043	-5.12448
0.80435	-5.12451
0.8044	-5.12455
0.80445	-5.12458
0.8045	-5.12461
0.80455	-5.12465
0.8046	-5.12468
0.80465	-5.12471
0.8047	-5.12475
0.80475	-5.12478
0.8048	-5.12481
0.80485	-5.12485
0.8049	-5.12488
0.80495	-5.12491
0.805	-5.12495
0.80505	-5.12498
0.8051	-5.12501
0.80515	-5.12505
0.8052	-5.12508
0.80525	-5.12511
0.8053	-5.12515
0.80535	-5.12518
0.8054	-5.12521
0.80545	-5.12525
0.8055	-5.12528
0.80555	-5.12531
0.8056	-5.12535
0.80565	-5.12538
0.8057	-5.12541
0.80575	-5.12545
0.8058	-5.12548
0.80585	-5.12551
0.8059	-5.12555
0.80595	-5.12558
0.806	-5.12561
0.80605	-5.12565
0.8061	-5.12568
0.80615	-5.12571
0.8062	-5.12575
0.80625	-5.12578
0.8063	-5.12581
0.80635	-5.12585
0.8064	-5.12588
0.80645	-5.12591
0.8065	-5.12594
0.80655	-5.12598
0.8066	-5.12601
0.80665	-5.12604
0.8067	-5.12608
0.80675	-5.12611
0.8068	-5.12614
0.80685	-5.12618
0.8069	-5.12621
0.80695	-5.12624
0.807	-5.12628
0.80705	-5.12631
0.8071	-5.12634
0.80715	-5.12638
0.8072	-5.12641
0.80725	-5.12644
0.8073	-5.12648
0.80735	-5.12651
0.8074	-5.12654
0.80745	-5.12658
0.8075	-5.12661
0.80755	-5.12664
0.8076	-5.12668
0.80765	-5.12671
0.8077	-5.12674
0.80775	-5.12678
0.8078	-5.12681
0.80785	-5.12684
0.8079	-5.12687
0.80795	-5.12691
0.808	-5.12694
0.80805	-5.12697
0.8081	-5.12701
0.80815	-5.12704
0.8082	-5.12707
0.80825	-5.12711
0.8083	-5.12714
0.80835	-5.12717
0.8084	-5.12721
0.80845	-5.12724
0.8085	-5.12727
0.80855	-5.12731
0.8086	-5.12734
0.80865	-5.12737
0.8087	-5.12741
0.80875	-5.12744
0.8088	-5.12747
0.80885	-5.1275
0.8089	-5.12754
0.80895	-5.12757
0.809	-5.1276
0.80905	-5.12764
0.8091	-5.12767
0.80915	-5.1277
0.8092	-5.12774
0.80925	-5.12777
0.8093	-5.1278
0.80935	-5.12784
0.8094	-5.12787
0.80945	-5.1279
0.8095	-5.12793
0.80955	-5.12797
0.8096	-5.128
0.80965	-5.12803
0.8097	-5.12807
0.80975	-5.1281
0.8098	-5.12813
0.80985	-5.12816
0.8099	-5.1282
0.80995	-5.12823
0.81	-5.12826
0.81005	-5.1283
0.8101	-5.12833
0.81015	-5.12836
0.8102	-5.1284
0.81025	-5.12843
0.8103	-5.12846
0.81035	-5.12849
0.8104	-5.12853
0.81045	-5.12856
0.8105	-5.12859
0.81055	-5.12863
0.8106	-5.12866
0.81065	-5.12869
0.8107	-5.12872
0.81075	-5.12876
0.8108	-5.12879
0.81085	-5.12882
0.8109	-5.12886
0.81095	-5.12889
0.811	-5.12892
0.81105	-5.12896
0.8111	-5.12899
0.81115	-5.12902
0.8112	-5.12905
0.81125	-5.12909
0.8113	-5.12912
0.81135	-5.12915
0.8114	-5.12919
0.81145	-5.12922
0.8115	-5.12925
0.81155	-5.12928
0.8116	-5.12932
0.81165	-5.12935
0.8117	-5.12938
0.81175	-5.12942
0.8118	-5.12945
0.81185	-5.12948
0.8119	-5.12951
0.81195	-5.12955
0.812	-5.12958
0.81205	-5.12961
0.8121	-5.12965
0.81215	-5.12968
0.8122	-5.12971
0.81225	-5.12974
0.8123	-5.12978
0.81235	-5.12981
0.8124	-5.12984
0.81245	-5.12988
0.8125	-5.12991
0.81255	-5.12994
0.8126	-5.12998
0.81265	-5.13001
0.8127	-5.13004
0.81275	-5.13007
0.8128	-5.13011
0.81285	-5.13014
0.8129	-5.13017
0.81295	-5.13021
0.813	-5.13024
0.81305	-5.13027
0.8131	-5.1303
0.81315	-5.13034
0.8132	-5.13037
0.81325	-5.1304
0.8133	-5.13044
0.81335	-5.13047
0.8134	-5.1305
0.81345	-5.13053
0.8135	-5.13057
0.81355	-5.1306
0.8136	-5.13063
0.81365	-5.13066
0.8137	-5.1307
0.81375	-5.13073
0.8138	-5.13076
0.81385	-5.1308
0.8139	-5.13083
0.81395	-5.13086
0.814	-5.13089
0.81405	-5.13093
0.8141	-5.13096
0.81415	-5.13099
0.8142	-5.13103
0.81425	-5.13106
0.8143	-5.13109
0.81435	-5.13112
0.8144	-5.13116
0.81445	-5.13119
0.8145	-5.13122
0.81455	-5.13126
0.8146	-5.13129
0.81465	-5.13132
0.8147	-5.13135
0.81475	-5.13139
0.8148	-5.13142
0.81485	-5.13145
0.8149	-5.13149
0.81495	-5.13152
0.815	-5.13155
0.81505	-5.13158
0.8151	-5.13162
0.81515	-5.13165
0.8152	-5.13168
0.81525	-5.13171
0.8153	-5.13175
0.81535	-5.13178
0.8154	-5.13181
0.81545	-5.13185
0.8155	-5.13188
0.81555	-5.13191
0.8156	-5.13194
0.81565	-5.13198
0.8157	-5.13201
0.81575	-5.13204
0.8158	-5.13208
0.81585	-5.13211
0.8159	-5.13214
0.81595	-5.13217
0.816	-5.13221
0.81605	-5.13224
0.8161	-5.13227
0.81615	-5.1323
0.8162	-5.13234
0.81625	-5.13237
0.8163	-5.1324
0.81635	-5.13244
0.8164	-5.13247
0.81645	-5.1325
0.8165	-5.13253
0.81655	-5.13257
0.8166	-5.1326
0.81665	-5.13263
0.8167	-5.13266
0.81675	-5.1327
0.8168	-5.13273
0.81685	-5.13276
0.8169	-5.1328
0.81695	-5.13283
0.817	-5.13286
0.81705	-5.13289
0.8171	-5.13293
0.81715	-5.13296
0.8172	-5.13299
0.81725	-5.13303
0.8173	-5.13306
0.81735	-5.13309
0.8174	-5.13312
0.81745	-5.13316
0.8175	-5.13319
0.81755	-5.13322
0.8176	-5.13325
0.81765	-5.13329
0.8177	-5.13332
0.81775	-5.13335
0.8178	-5.13338
0.81785	-5.13342
0.8179	-5.13345
0.81795	-5.13348
0.818	-5.13352
0.81805	-5.13355
0.8181	-5.13358
0.81815	-5.13361
0.8182	-5.13365
0.81825	-5.13368
0.8183	-5.13371
0.81835	-5.13374
0.8184	-5.13378
0.81845	-5.13381
0.8185	-5.13384
0.81855	-5.13388
0.8186	-5.13391
0.81865	-5.13394
0.8187	-5.13397
0.81875	-5.13401
0.8188	-5.13404
0.81885	-5.13407
0.8189	-5.1341
0.81895	-5.13414
0.819	-5.13417
0.81905	-5.1342
0.8191	-5.13423
0.81915	-5.13427
0.8192	-5.1343
0.81925	-5.13433
0.8193	-5.13437
0.81935	-5.1344
0.8194	-5.13443
0.81945	-5.13446
0.8195	-5.1345
0.81955	-5.13453
0.8196	-5.13456
0.81965	-5.13459
0.8197	-5.13463
0.81975	-5.13466
0.8198	-5.13469
0.81985	-5.13472
0.8199	-5.13476
0.81995	-5.13479
0.82	-5.13482
0.82005	-5.13486
0.8201	-5.13489
0.82015	-5.13492
0.8202	-5.13495
0.82025	-5.13499
0.8203	-5.13502
0.82035	-5.13505
0.8204	-5.13508
0.82045	-5.13512
0.8205	-5.13515
0.82055	-5.13518
0.8206	-5.13521
0.82065	-5.13525
0.8207	-5.13528
0.82075	-5.13531
0.8208	-5.13534
0.82085	-5.13538
0.8209	-5.13541
0.82095	-5.13544
0.821	-5.13547
0.82105	-5.13551
0.8211	-5.13554
0.82115	-5.13557
0.8212	-5.13561
0.82125	-5.13564
0.8213	-5.13567
0.82135	-5.1357
0.8214	-5.13574
0.82145	-5.13577
0.8215	-5.1358
0.82155	-5.13583
0.8216	-5.13587
0.82165	-5.1359
0.8217	-5.13593
0.82175	-5.13596
0.8218	-5.136
0.82185	-5.13603
0.8219	-5.13606
0.82195	-5.13609
0.822	-5.13613
0.82205	-5.13616
0.8221	-5.13619
0.82215	-5.13622
0.8222	-5.13626
0.82225	-5.13629
0.8223	-5.13632
0.82235	-5.13635
0.8224	-5.13639
0.82245	-5.13642
0.8225	-5.13645
0.82255	-5.13648
0.8226	-5.13652
0.82265	-5.13655
0.8227	-5.13658
0.82275	-5.13662
0.8228	-5.13665
0.82285	-5.13668
0.8229	-5.13671
0.82295	-5.13675
0.823	-5.13678
0.82305	-5.13681
0.8231	-5.13684
0.82315	-5.13688
0.8232	-5.13691
0.82325	-5.13694
0.8233	-5.13697
0.82335	-5.13701
0.8234	-5.13704
0.82345	-5.13707
0.8235	-5.1371
0.82355	-5.13714
0.8236	-5.13717
0.82365	-5.1372
0.8237	-5.13723
0.82375	-5.13727
0.8238	-5.1373
0.82385	-5.13733
0.8239	-5.13736
0.82395	-5.1374
0.824	-5.13743
0.82405	-5.13746
0.8241	-5.13749
0.82415	-5.13753
0.8242	-5.13756
0.82425	-5.13759
0.8243	-5.13762
0.82435	-5.13766
0.8244	-5.13769
0.82445	-5.13772
0.8245	-5.13775
0.82455	-5.13779
0.8246	-5.13782
0.82465	-5.13785
0.8247	-5.13788
0.82475	-5.13792
0.8248	-5.13795
0.82485	-5.13798
0.8249	-5.13801
0.82495	-5.13805
0.825	-5.13808
0.82505	-5.13811
0.8251	-5.13814
0.82515	-5.13818
0.8252	-5.13821
0.82525	-5.13824
0.8253	-5.13827
0.82535	-5.13831
0.8254	-5.13834
0.82545	-5.13837
0.8255	-5.1384
0.82555	-5.13844
0.8256	-5.13847
0.82565	-5.1385
0.8257	-5.13853
0.82575	-5.13857
0.8258	-5.1386
0.82585	-5.13863
0.8259	-5.13866
0.82595	-5.1387
0.826	-5.13873
0.82605	-5.13876
0.8261	-5.13879
0.82615	-5.13883
0.8262	-5.13886
0.82625	-5.13889
0.8263	-5.13892
0.82635	-5.13895
0.8264	-5.13899
0.82645	-5.13902
0.8265	-5.13905
0.82655	-5.13908
0.8266	-5.13912
0.82665	-5.13915
0.8267	-5.13918
0.82675	-5.13921
0.8268	-5.13925
0.82685	-5.13928
0.8269	-5.13931
0.82695	-5.13934
0.827	-5.13938
0.82705	-5.13941
0.8271	-5.13944
0.82715	-5.13947
0.8272	-5.13951
0.82725	-5.13954
0.8273	-5.13957
0.82735	-5.1396
0.8274	-5.13964
0.82745	-5.13967
0.8275	-5.1397
0.82755	-5.13973
0.8276	-5.13977
0.82765	-5.1398
0.8277	-5.13983
0.82775	-5.13986
0.8278	-5.13989
0.82785	-5.13993
0.8279	-5.13996
0.82795	-5.13999
0.828	-5.14002
0.82805	-5.14006
0.8281	-5.14009
0.82815	-5.14012
0.8282	-5.14015
0.82825	-5.14019
0.8283	-5.14022
0.82835	-5.14025
0.8284	-5.14028
0.82845	-5.14032
0.8285	-5.14035
0.82855	-5.14038
0.8286	-5.14041
0.82865	-5.14045
0.8287	-5.14048
0.82875	-5.14051
0.8288	-5.14054
0.82885	-5.14057
0.8289	-5.14061
0.82895	-5.14064
0.829	-5.14067
0.82905	-5.1407
0.8291	-5.14074
0.82915	-5.14077
0.8292	-5.1408
0.82925	-5.14083
0.8293	-5.14087
0.82935	-5.1409
0.8294	-5.14093
0.82945	-5.14096
0.8295	-5.141
0.82955	-5.14103
0.8296	-5.14106
0.82965	-5.14109
0.8297	-5.14112
0.82975	-5.14116
0.8298	-5.14119
0.82985	-5.14122
0.8299	-5.14125
0.82995	-5.14129
0.83	-5.14132
0.83005	-5.14135
0.8301	-5.14138
0.83015	-5.14142
0.8302	-5.14145
0.83025	-5.14148
0.8303	-5.14151
0.83035	-5.14155
0.8304	-5.14158
0.83045	-5.14161
0.8305	-5.14164
0.83055	-5.14167
0.8306	-5.14171
0.83065	-5.14174
0.8307	-5.14177
0.83075	-5.1418
0.8308	-5.14184
0.83085	-5.14187
0.8309	-5.1419
0.83095	-5.14193
0.831	-5.14197
0.83105	-5.142
0.8311	-5.14203
0.83115	-5.14206
0.8312	-5.14209
0.83125	-5.14213
0.8313	-5.14216
0.83135	-5.14219
0.8314	-5.14222
0.83145	-5.14226
0.8315	-5.14229
0.83155	-5.14232
0.8316	-5.14235
0.83165	-5.14238
0.8317	-5.14242
0.83175	-5.14245
0.8318	-5.14248
0.83185	-5.14251
0.8319	-5.14255
0.83195	-5.14258
0.832	-5.14261
0.83205	-5.14264
0.8321	-5.14268
0.83215	-5.14271
0.8322	-5.14274
0.83225	-5.14277
0.8323	-5.1428
0.83235	-5.14284
0.8324	-5.14287
0.83245	-5.1429
0.8325	-5.14293
0.83255	-5.14296
0.8326	-5.143
0.83265	-5.14303
0.8327	-5.14306
0.83275	-5.14309
0.8328	-5.14313
0.83285	-5.14316
0.8329	-5.14319
0.83295	-5.14322
0.833	-5.14325
0.83305	-5.14329
0.8331	-5.14332
0.83315	-5.14335
0.8332	-5.14338
0.83325	-5.14341
0.8333	-5.14345
0.83335	-5.14348
0.8334	-5.14351
0.83345	-5.14354
0.8335	-5.14357
0.83355	-5.14361
0.8336	-5.14364
0.83365	-5.14367
0.8337	-5.1437
0.83375	-5.14373
0.8338	-5.14377
0.83385	-5.1438
0.8339	-5.14383
0.83395	-5.14386
0.834	-5.14389
0.83405	-5.14393
0.8341	-5.14396
0.83415	-5.14399
0.8342	-5.14402
0.83425	-5.14405
0.8343	-5.14409
0.83435	-5.14412
0.8344	-5.14415
0.83445	-5.14418
0.8345	-5.14422
0.83455	-5.14425
0.8346	-5.14428
0.83465	-5.14431
0.8347	-5.14434
0.83475	-5.14438
0.8348	-5.14441
0.83485	-5.14444
0.8349	-5.14447
0.83495	-5.1445
0.835	-5.14454
0.83505	-5.14457
0.8351	-5.1446
0.83515	-5.14463
0.8352	-5.14466
0.83525	-5.1447
0.8353	-5.14473
0.83535	-5.14476
0.8354	-5.14479
0.83545	-5.14482
0.8355	-5.14486
0.83555	-5.14489
0.8356	-5.14492
0.83565	-5.14495
0.8357	-5.14498
0.83575	-5.14502
0.8358	-5.14505
0.83585	-5.14508
0.8359	-5.14511
0.83595	-5.14514
0.836	-5.14518
0.83605	-5.14521
0.8361	-5.14524
0.83615	-5.14527
0.8362	-5.1453
0.83625	-5.14534
0.8363	-5.14537
0.83635	-5.1454
0.8364	-5.14543
0.83645	-5.14546
0.8365	-5.1455
0.83655	-5.14553
0.8366	-5.14556
0.83665	-5.14559
0.8367	-5.14562
0.83675	-5.14566
0.8368	-5.14569
0.83685	-5.14572
0.8369	-5.14575
0.83695	-5.14578
0.837	-5.14581
0.83705	-5.14585
0.8371	-5.14588
0.83715	-5.14591
0.8372	-5.14594
0.83725	-5.14597
0.8373	-5.14601
0.83735	-5.14604
0.8374	-5.14607
0.83745	-5.1461
0.8375	-5.14613
0.83755	-5.14617
0.8376	-5.1462
0.83765	-5.14623
0.8377	-5.14626
0.83775	-5.14629
0.8378	-5.14633
0.83785	-5.14636
0.8379	-5.14639
0.83795	-5.14642
0.838	-5.14645
0.83805	-5.14649
0.8381	-5.14652
0.83815	-5.14655
0.8382	-5.14658
0.83825	-5.14661
0.8383	-5.14665
0.83835	-5.14668
0.8384	-5.14671
0.83845	-5.14674
0.8385	-5.14677
0.83855	-5.1468
0.8386	-5.14684
0.83865	-5.14687
0.8387	-5.1469
0.83875	-5.14693
0.8388	-5.14696
0.83885	-5.147
0.8389	-5.14703
0.83895	-5.14706
0.839	-5.14709
0.83905	-5.14712
0.8391	-5.14716
0.83915	-5.14719
0.8392	-5.14722
0.83925	-5.14725
0.8393	-5.14728
0.83935	-5.14732
0.8394	-5.14735
0.83945	-5.14738
0.8395	-5.14741
0.83955	-5.14744
0.8396	-5.14747
0.83965	-5.14751
0.8397	-5.14754
0.83975	-5.14757
0.8398	-5.1476
0.83985	-5.14763
0.8399	-5.14767
0.83995	-5.1477
0.84	-5.14773
0.84005	-5.14776
0.8401	-5.14779
0.84015	-5.14783
0.8402	-5.14786
0.84025	-5.14789
0.8403	-5.14792
0.84035	-5.14795
0.8404	-5.14798
0.84045	-5.14802
0.8405	-5.14805
0.84055	-5.14808
0.8406	-5.14811
0.84065	-5.14814
0.8407	-5.14818
0.84075	-5.14821
0.8408	-5.14824
0.84085	-5.14827
0.8409	-5.1483
0.84095	-5.14833
0.841	-5.14837
0.84105	-5.1484
0.8411	-5.14843
0.84115	-5.14846
0.8412	-5.14849
0.84125	-5.14853
0.8413	-5.14856
0.84135	-5.14859
0.8414	-5.14862
0.84145	-5.14865
0.8415	-5.14869
0.84155	-5.14872
0.8416	-5.14875
0.84165	-5.14878
0.8417	-5.14881
0.84175	-5.14884
0.8418	-5.14888
0.84185	-5.14891
0.8419	-5.14894
0.84195	-5.14897
0.842	-5.149
0.84205	-5.14903
0.8421	-5.14907
0.84215	-5.1491
0.8422	-5.14913
0.84225	-5.14916
0.8423	-5.14919
0.84235	-5.14923
0.8424	-5.14926
0.84245	-5.14929
0.8425	-5.14932
0.84255	-5.14935
0.8426	-5.14938
0.84265	-5.14942
0.8427	-5.14945
0.84275	-5.14948
0.8428	-5.14951
0.84285	-5.14954
0.8429	-5.14958
0.84295	-5.14961
0.843	-5.14964
0.84305	-5.14967
0.8431	-5.1497
0.84315	-5.14973
0.8432	-5.14977
0.84325	-5.1498
0.8433	-5.14983
0.84335	-5.14986
0.8434	-5.14989
0.84345	-5.14993
0.8435	-5.14996
0.84355	-5.14999
0.8436	-5.15002
0.84365	-5.15005
0.8437	-5.15008
0.84375	-5.15012
0.8438	-5.15015
0.84385	-5.15018
0.8439	-5.15021
0.84395	-5.15024
0.844	-5.15027
0.84405	-5.15031
0.8441	-5.15034
0.84415	-5.15037
0.8442	-5.1504
0.84425	-5.15043
0.8443	-5.15046
0.84435	-5.1505
0.8444	-5.15053
0.84445	-5.15056
0.8445	-5.15059
0.84455	-5.15062
0.8446	-5.15066
0.84465	-5.15069
0.8447	-5.15072
0.84475	-5.15075
0.8448	-5.15078
0.84485	-5.15081
0.8449	-5.15085
0.84495	-5.15088
0.845	-5.15091
0.84505	-5.15094
0.8451	-5.15097
0.84515	-5.151
0.8452	-5.15104
0.84525	-5.15107
0.8453	-5.1511
0.84535	-5.15113
0.8454	-5.15116
0.84545	-5.15119
0.8455	-5.15123
0.84555	-5.15126
0.8456	-5.15129
0.84565	-5.15132
0.8457	-5.15135
0.84575	-5.15138
0.8458	-5.15142
0.84585	-5.15145
0.8459	-5.15148
0.84595	-5.15151
0.846	-5.15154
0.84605	-5.15157
0.8461	-5.15161
0.84615	-5.15164
0.8462	-5.15167
0.84625	-5.1517
0.8463	-5.15173
0.84635	-5.15176
0.8464	-5.1518
0.84645	-5.15183
0.8465	-5.15186
0.84655	-5.15189
0.8466	-5.15192
0.84665	-5.15196
0.8467	-5.15199
0.84675	-5.15202
0.8468	-5.15205
0.84685	-5.15208
0.8469	-5.15211
0.84695	-5.15215
0.847	-5.15218
0.84705	-5.15221
0.8471	-5.15224
0.84715	-5.15227
0.8472	-5.1523
0.84725	-5.15234
0.8473	-5.15237
0.84735	-5.1524
0.8474	-5.15243
0.84745	-5.15246
0.8475	-5.15249
0.84755	-5.15252
0.8476	-5.15256
0.84765	-5.15259
0.8477	-5.15262
0.84775	-5.15265
0.8478	-5.15268
0.84785	-5.15271
0.8479	-5.15275
0.84795	-5.15278
0.848	-5.15281
0.84805	-5.15284
0.8481	-5.15287
0.84815	-5.1529
0.8482	-5.15294
0.84825	-5.15297
0.8483	-5.153
0.84835	-5.15303
0.8484	-5.15306
0.84845	-5.15309
0.8485	-5.15313
0.84855	-5.15316
0.8486	-5.15319
0.84865	-5.15322
0.8487	-5.15325
0.84875	-5.15328
0.8488	-5.15332
0.84885	-5.15335
0.8489	-5.15338
0.84895	-5.15341
0.849	-5.15344
0.84905	-5.15347
0.8491	-5.15351
0.84915	-5.15354
0.8492	-5.15357
0.84925	-5.1536
0.8493	-5.15363
0.84935	-5.15366
0.8494	-5.15369
0.84945	-5.15373
