t 	 error 
0.92244	-5.65273
0.92248	-5.65275
0.92252	-5.65278
0.92256	-5.6528
0.9226	-5.65283
0.92264	-5.65285
0.92268	-5.65287
0.92272	-5.6529
0.92276	-5.65292
0.9228	-5.65295
0.92284	-5.65297
0.92288	-5.65299
0.92292	-5.65302
0.92296	-5.65304
0.923	-5.65307
0.92304	-5.65309
0.92308	-5.65312
0.92312	-5.65314
0.92316	-5.65316
0.9232	-5.65319
0.92324	-5.65321
0.92328	-5.65324
0.92332	-5.65326
0.92336	-5.65329
0.9234	-5.65331
0.92344	-5.65333
0.92348	-5.65336
0.92352	-5.65338
0.92356	-5.65341
0.9236	-5.65343
0.92364	-5.65345
0.92368	-5.65348
0.92372	-5.6535
0.92376	-5.65353
0.9238	-5.65355
0.92384	-5.65358
0.92388	-5.6536
0.92392	-5.65362
0.92396	-5.65365
0.924	-5.65367
0.92404	-5.6537
0.92408	-5.65372
0.92412	-5.65375
0.92416	-5.65377
0.9242	-5.65379
0.92424	-5.65382
0.92428	-5.65384
0.92432	-5.65387
0.92436	-5.65389
0.9244	-5.65391
0.92444	-5.65394
0.92448	-5.65396
0.92452	-5.65399
0.92456	-5.65401
0.9246	-5.65404
0.92464	-5.65406
0.92468	-5.65408
0.92472	-5.65411
0.92476	-5.65413
0.9248	-5.65416
0.92484	-5.65418
0.92488	-5.6542
0.92492	-5.65423
0.92496	-5.65425
0.925	-5.65428
0.92504	-5.6543
0.92508	-5.65433
0.92512	-5.65435
0.92516	-5.65437
0.9252	-5.6544
0.92524	-5.65442
0.92528	-5.65445
0.92532	-5.65447
0.92536	-5.6545
0.9254	-5.65452
0.92544	-5.65454
0.92548	-5.65457
0.92552	-5.65459
0.92556	-5.65462
0.9256	-5.65464
0.92564	-5.65466
0.92568	-5.65469
0.92572	-5.65471
0.92576	-5.65474
0.9258	-5.65476
0.92584	-5.65479
0.92588	-5.65481
0.92592	-5.65483
0.92596	-5.65486
0.926	-5.65488
0.92604	-5.65491
0.92608	-5.65493
0.92612	-5.65495
0.92616	-5.65498
0.9262	-5.655
0.92624	-5.65503
0.92628	-5.65505
0.92632	-5.65507
0.92636	-5.6551
0.9264	-5.65512
0.92644	-5.65515
0.92648	-5.65517
0.92652	-5.6552
0.92656	-5.65522
0.9266	-5.65524
0.92664	-5.65527
0.92668	-5.65529
0.92672	-5.65532
0.92676	-5.65534
0.9268	-5.65536
0.92684	-5.65539
0.92688	-5.65541
0.92692	-5.65544
0.92696	-5.65546
0.927	-5.65549
0.92704	-5.65551
0.92708	-5.65553
0.92712	-5.65556
0.92716	-5.65558
0.9272	-5.65561
0.92724	-5.65563
0.92728	-5.65565
0.92732	-5.65568
0.92736	-5.6557
0.9274	-5.65573
0.92744	-5.65575
0.92748	-5.65577
0.92752	-5.6558
0.92756	-5.65582
0.9276	-5.65585
0.92764	-5.65587
0.92768	-5.6559
0.92772	-5.65592
0.92776	-5.65594
0.9278	-5.65597
0.92784	-5.65599
0.92788	-5.65602
0.92792	-5.65604
0.92796	-5.65606
0.928	-5.65609
0.92804	-5.65611
0.92808	-5.65614
0.92812	-5.65616
0.92816	-5.65618
0.9282	-5.65621
0.92824	-5.65623
0.92828	-5.65626
0.92832	-5.65628
0.92836	-5.65631
0.9284	-5.65633
0.92844	-5.65635
0.92848	-5.65638
0.92852	-5.6564
0.92856	-5.65643
0.9286	-5.65645
0.92864	-5.65647
0.92868	-5.6565
0.92872	-5.65652
0.92876	-5.65655
0.9288	-5.65657
0.92884	-5.65659
0.92888	-5.65662
0.92892	-5.65664
0.92896	-5.65667
0.929	-5.65669
0.92904	-5.65672
0.92908	-5.65674
0.92912	-5.65676
0.92916	-5.65679
0.9292	-5.65681
0.92924	-5.65684
0.92928	-5.65686
0.92932	-5.65688
0.92936	-5.65691
0.9294	-5.65693
0.92944	-5.65696
0.92948	-5.65698
0.92952	-5.657
0.92956	-5.65703
0.9296	-5.65705
0.92964	-5.65708
0.92968	-5.6571
0.92972	-5.65712
0.92976	-5.65715
0.9298	-5.65717
0.92984	-5.6572
0.92988	-5.65722
0.92992	-5.65725
0.92996	-5.65727
0.93	-5.65729
0.93004	-5.65732
0.93008	-5.65734
0.93012	-5.65737
0.93016	-5.65739
0.9302	-5.65741
0.93024	-5.65744
0.93028	-5.65746
0.93032	-5.65749
0.93036	-5.65751
0.9304	-5.65753
0.93044	-5.65756
0.93048	-5.65758
0.93052	-5.65761
0.93056	-5.65763
0.9306	-5.65765
0.93064	-5.65768
0.93068	-5.6577
0.93072	-5.65773
0.93076	-5.65775
0.9308	-5.65777
0.93084	-5.6578
0.93088	-5.65782
0.93092	-5.65785
0.93096	-5.65787
0.931	-5.6579
0.93104	-5.65792
0.93108	-5.65794
0.93112	-5.65797
0.93116	-5.65799
0.9312	-5.65802
0.93124	-5.65804
0.93128	-5.65806
0.93132	-5.65809
0.93136	-5.65811
0.9314	-5.65814
0.93144	-5.65816
0.93148	-5.65818
0.93152	-5.65821
0.93156	-5.65823
0.9316	-5.65826
0.93164	-5.65828
0.93168	-5.6583
0.93172	-5.65833
0.93176	-5.65835
0.9318	-5.65838
0.93184	-5.6584
0.93188	-5.65842
0.93192	-5.65845
0.93196	-5.65847
0.932	-5.6585
0.93204	-5.65852
0.93208	-5.65854
0.93212	-5.65857
0.93216	-5.65859
0.9322	-5.65862
0.93224	-5.65864
0.93228	-5.65866
0.93232	-5.65869
0.93236	-5.65871
0.9324	-5.65874
0.93244	-5.65876
0.93248	-5.65878
0.93252	-5.65881
0.93256	-5.65883
0.9326	-5.65886
0.93264	-5.65888
0.93268	-5.6589
0.93272	-5.65893
0.93276	-5.65895
0.9328	-5.65898
0.93284	-5.659
0.93288	-5.65902
0.93292	-5.65905
0.93296	-5.65907
0.933	-5.6591
0.93304	-5.65912
0.93308	-5.65915
0.93312	-5.65917
0.93316	-5.65919
0.9332	-5.65922
0.93324	-5.65924
0.93328	-5.65927
0.93332	-5.65929
0.93336	-5.65931
0.9334	-5.65934
0.93344	-5.65936
0.93348	-5.65939
0.93352	-5.65941
0.93356	-5.65943
0.9336	-5.65946
0.93364	-5.65948
0.93368	-5.65951
0.93372	-5.65953
0.93376	-5.65955
0.9338	-5.65958
0.93384	-5.6596
0.93388	-5.65963
0.93392	-5.65965
0.93396	-5.65967
0.934	-5.6597
0.93404	-5.65972
0.93408	-5.65975
0.93412	-5.65977
0.93416	-5.65979
0.9342	-5.65982
0.93424	-5.65984
0.93428	-5.65987
0.93432	-5.65989
0.93436	-5.65991
0.9344	-5.65994
0.93444	-5.65996
0.93448	-5.65999
0.93452	-5.66001
0.93456	-5.66003
0.9346	-5.66006
0.93464	-5.66008
0.93468	-5.66011
0.93472	-5.66013
0.93476	-5.66015
0.9348	-5.66018
0.93484	-5.6602
0.93488	-5.66023
0.93492	-5.66025
0.93496	-5.66027
0.935	-5.6603
0.93504	-5.66032
0.93508	-5.66034
0.93512	-5.66037
0.93516	-5.66039
0.9352	-5.66042
0.93524	-5.66044
0.93528	-5.66046
0.93532	-5.66049
0.93536	-5.66051
0.9354	-5.66054
0.93544	-5.66056
0.93548	-5.66058
0.93552	-5.66061
0.93556	-5.66063
0.9356	-5.66066
0.93564	-5.66068
0.93568	-5.6607
0.93572	-5.66073
0.93576	-5.66075
0.9358	-5.66078
0.93584	-5.6608
0.93588	-5.66082
0.93592	-5.66085
0.93596	-5.66087
0.936	-5.6609
0.93604	-5.66092
0.93608	-5.66094
0.93612	-5.66097
0.93616	-5.66099
0.9362	-5.66102
0.93624	-5.66104
0.93628	-5.66106
0.93632	-5.66109
0.93636	-5.66111
0.9364	-5.66114
0.93644	-5.66116
0.93648	-5.66118
0.93652	-5.66121
0.93656	-5.66123
0.9366	-5.66126
0.93664	-5.66128
0.93668	-5.6613
0.93672	-5.66133
0.93676	-5.66135
0.9368	-5.66138
0.93684	-5.6614
0.93688	-5.66142
0.93692	-5.66145
0.93696	-5.66147
0.937	-5.66149
0.93704	-5.66152
0.93708	-5.66154
0.93712	-5.66157
0.93716	-5.66159
0.9372	-5.66161
0.93724	-5.66164
0.93728	-5.66166
0.93732	-5.66169
0.93736	-5.66171
0.9374	-5.66173
0.93744	-5.66176
0.93748	-5.66178
0.93752	-5.66181
0.93756	-5.66183
0.9376	-5.66185
0.93764	-5.66188
0.93768	-5.6619
0.93772	-5.66193
0.93776	-5.66195
0.9378	-5.66197
0.93784	-5.662
0.93788	-5.66202
0.93792	-5.66205
0.93796	-5.66207
0.938	-5.66209
0.93804	-5.66212
0.93808	-5.66214
0.93812	-5.66216
0.93816	-5.66219
0.9382	-5.66221
0.93824	-5.66224
0.93828	-5.66226
0.93832	-5.66228
0.93836	-5.66231
0.9384	-5.66233
0.93844	-5.66236
0.93848	-5.66238
0.93852	-5.6624
0.93856	-5.66243
0.9386	-5.66245
0.93864	-5.66248
0.93868	-5.6625
0.93872	-5.66252
0.93876	-5.66255
0.9388	-5.66257
0.93884	-5.66259
0.93888	-5.66262
0.93892	-5.66264
0.93896	-5.66267
0.939	-5.66269
0.93904	-5.66271
0.93908	-5.66274
0.93912	-5.66276
0.93916	-5.66278
0.9392	-5.66281
0.93924	-5.66283
0.93928	-5.66286
0.93932	-5.66288
0.93936	-5.6629
0.9394	-5.66293
0.93944	-5.66295
0.93948	-5.66298
0.93952	-5.663
0.93956	-5.66302
0.9396	-5.66305
0.93964	-5.66307
0.93968	-5.66309
0.93972	-5.66312
0.93976	-5.66314
0.9398	-5.66317
0.93984	-5.66319
0.93988	-5.66321
0.93992	-5.66324
0.93996	-5.66326
0.94	-5.66328
0.94004	-5.66331
0.94008	-5.66333
0.94012	-5.66336
0.94016	-5.66338
0.9402	-5.6634
0.94024	-5.66343
0.94028	-5.66345
0.94032	-5.66348
0.94036	-5.6635
0.9404	-5.66352
0.94044	-5.66355
0.94048	-5.66357
0.94052	-5.66359
0.94056	-5.66362
0.9406	-5.66364
0.94064	-5.66367
0.94068	-5.66369
0.94072	-5.66371
0.94076	-5.66374
0.9408	-5.66376
0.94084	-5.66378
0.94088	-5.66381
0.94092	-5.66383
0.94096	-5.66386
0.941	-5.66388
0.94104	-5.6639
0.94108	-5.66393
0.94112	-5.66395
0.94116	-5.66397
0.9412	-5.664
0.94124	-5.66402
0.94128	-5.66405
0.94132	-5.66407
0.94136	-5.66409
0.9414	-5.66412
0.94144	-5.66414
0.94148	-5.66416
0.94152	-5.66419
0.94156	-5.66421
0.9416	-5.66424
0.94164	-5.66426
0.94168	-5.66428
0.94172	-5.66431
0.94176	-5.66433
0.9418	-5.66435
0.94184	-5.66438
0.94188	-5.6644
0.94192	-5.66443
0.94196	-5.66445
0.942	-5.66447
0.94204	-5.6645
0.94208	-5.66452
0.94212	-5.66455
0.94216	-5.66457
0.9422	-5.66459
0.94224	-5.66462
0.94228	-5.66464
0.94232	-5.66466
0.94236	-5.66469
0.9424	-5.66471
0.94244	-5.66474
0.94248	-5.66476
0.94252	-5.66478
0.94256	-5.66481
0.9426	-5.66483
0.94264	-5.66485
0.94268	-5.66488
0.94272	-5.6649
0.94276	-5.66493
0.9428	-5.66495
0.94284	-5.66497
0.94288	-5.665
0.94292	-5.66502
0.94296	-5.66504
0.943	-5.66507
0.94304	-5.66509
0.94308	-5.66512
0.94312	-5.66514
0.94316	-5.66516
0.9432	-5.66519
0.94324	-5.66521
0.94328	-5.66523
0.94332	-5.66526
0.94336	-5.66528
0.9434	-5.6653
0.94344	-5.66533
0.94348	-5.66535
0.94352	-5.66538
0.94356	-5.6654
0.9436	-5.66542
0.94364	-5.66545
0.94368	-5.66547
0.94372	-5.66549
0.94376	-5.66552
0.9438	-5.66554
0.94384	-5.66557
0.94388	-5.66559
0.94392	-5.66561
0.94396	-5.66564
0.944	-5.66566
0.94404	-5.66568
0.94408	-5.66571
0.94412	-5.66573
0.94416	-5.66576
0.9442	-5.66578
0.94424	-5.6658
0.94428	-5.66583
0.94432	-5.66585
0.94436	-5.66587
0.9444	-5.6659
0.94444	-5.66592
0.94448	-5.66595
0.94452	-5.66597
0.94456	-5.66599
0.9446	-5.66602
0.94464	-5.66604
0.94468	-5.66606
0.94472	-5.66609
0.94476	-5.66611
0.9448	-5.66614
0.94484	-5.66616
0.94488	-5.66618
0.94492	-5.66621
0.94496	-5.66623
0.945	-5.66625
0.94504	-5.66628
0.94508	-5.6663
0.94512	-5.66632
0.94516	-5.66635
0.9452	-5.66637
0.94524	-5.6664
0.94528	-5.66642
0.94532	-5.66644
0.94536	-5.66647
0.9454	-5.66649
0.94544	-5.66651
0.94548	-5.66654
0.94552	-5.66656
0.94556	-5.66659
0.9456	-5.66661
0.94564	-5.66663
0.94568	-5.66666
0.94572	-5.66668
0.94576	-5.6667
0.9458	-5.66673
0.94584	-5.66675
0.94588	-5.66677
0.94592	-5.6668
0.94596	-5.66682
0.946	-5.66685
0.94604	-5.66687
0.94608	-5.66689
0.94612	-5.66692
0.94616	-5.66694
0.9462	-5.66696
0.94624	-5.66699
0.94628	-5.66701
0.94632	-5.66704
0.94636	-5.66706
0.9464	-5.66708
0.94644	-5.66711
0.94648	-5.66713
0.94652	-5.66715
0.94656	-5.66718
0.9466	-5.6672
0.94664	-5.66722
0.94668	-5.66725
0.94672	-5.66727
0.94676	-5.6673
0.9468	-5.66732
0.94684	-5.66734
0.94688	-5.66737
0.94692	-5.66739
0.94696	-5.66741
0.947	-5.66744
0.94704	-5.66746
0.94708	-5.66749
0.94712	-5.66751
0.94716	-5.66753
0.9472	-5.66756
0.94724	-5.66758
0.94728	-5.6676
0.94732	-5.66763
0.94736	-5.66765
0.9474	-5.66767
0.94744	-5.6677
0.94748	-5.66772
0.94752	-5.66775
0.94756	-5.66777
0.9476	-5.66779
0.94764	-5.66782
0.94768	-5.66784
0.94772	-5.66786
0.94776	-5.66789
0.9478	-5.66791
0.94784	-5.66793
0.94788	-5.66796
0.94792	-5.66798
0.94796	-5.66801
0.948	-5.66803
0.94804	-5.66805
0.94808	-5.66808
0.94812	-5.6681
0.94816	-5.66812
0.9482	-5.66815
0.94824	-5.66817
0.94828	-5.66819
0.94832	-5.66822
0.94836	-5.66824
0.9484	-5.66827
0.94844	-5.66829
0.94848	-5.66831
0.94852	-5.66834
0.94856	-5.66836
0.9486	-5.66838
0.94864	-5.66841
0.94868	-5.66843
0.94872	-5.66845
0.94876	-5.66848
0.9488	-5.6685
0.94884	-5.66853
0.94888	-5.66855
0.94892	-5.66857
0.94896	-5.6686
0.949	-5.66862
0.94904	-5.66864
0.94908	-5.66867
0.94912	-5.66869
0.94916	-5.66871
0.9492	-5.66874
0.94924	-5.66876
0.94928	-5.66879
0.94932	-5.66881
0.94936	-5.66883
0.9494	-5.66886
0.94944	-5.66888
0.94948	-5.6689
0.94952	-5.66893
0.94956	-5.66895
0.9496	-5.66897
0.94964	-5.669
0.94968	-5.66902
0.94972	-5.66905
0.94976	-5.66907
0.9498	-5.66909
0.94984	-5.66912
0.94988	-5.66914
0.94992	-5.66916
0.94996	-5.66919
0.95	-5.66921
0.95004	-5.66923
0.95008	-5.66926
0.95012	-5.66928
0.95016	-5.66931
0.9502	-5.66933
0.95024	-5.66935
0.95028	-5.66938
0.95032	-5.6694
0.95036	-5.66942
0.9504	-5.66945
0.95044	-5.66947
0.95048	-5.66949
0.95052	-5.66952
0.95056	-5.66954
0.9506	-5.66956
0.95064	-5.66959
0.95068	-5.66961
0.95072	-5.66964
0.95076	-5.66966
0.9508	-5.66968
0.95084	-5.66971
0.95088	-5.66973
0.95092	-5.66975
0.95096	-5.66978
0.951	-5.6698
0.95104	-5.66982
0.95108	-5.66985
0.95112	-5.66987
0.95116	-5.66989
0.9512	-5.66992
0.95124	-5.66994
0.95128	-5.66997
0.95132	-5.66999
0.95136	-5.67001
0.9514	-5.67004
0.95144	-5.67006
0.95148	-5.67008
0.95152	-5.67011
0.95156	-5.67013
0.9516	-5.67015
0.95164	-5.67018
0.95168	-5.6702
0.95172	-5.67023
0.95176	-5.67025
0.9518	-5.67027
0.95184	-5.6703
0.95188	-5.67032
0.95192	-5.67034
0.95196	-5.67037
0.952	-5.67039
0.95204	-5.67041
0.95208	-5.67044
0.95212	-5.67046
0.95216	-5.67048
0.9522	-5.67051
0.95224	-5.67053
0.95228	-5.67056
0.95232	-5.67058
0.95236	-5.6706
0.9524	-5.67063
0.95244	-5.67065
0.95248	-5.67067
0.95252	-5.6707
0.95256	-5.67072
0.9526	-5.67074
0.95264	-5.67077
0.95268	-5.67079
0.95272	-5.67081
0.95276	-5.67084
0.9528	-5.67086
0.95284	-5.67088
0.95288	-5.67091
0.95292	-5.67093
0.95296	-5.67096
0.953	-5.67098
0.95304	-5.671
0.95308	-5.67103
0.95312	-5.67105
0.95316	-5.67107
0.9532	-5.6711
0.95324	-5.67112
0.95328	-5.67114
0.95332	-5.67117
0.95336	-5.67119
0.9534	-5.67121
0.95344	-5.67124
0.95348	-5.67126
0.95352	-5.67129
0.95356	-5.67131
0.9536	-5.67133
0.95364	-5.67136
0.95368	-5.67138
0.95372	-5.6714
0.95376	-5.67143
0.9538	-5.67145
0.95384	-5.67147
0.95388	-5.6715
0.95392	-5.67152
0.95396	-5.67154
0.954	-5.67157
0.95404	-5.67159
0.95408	-5.67161
0.95412	-5.67164
0.95416	-5.67166
0.9542	-5.67169
0.95424	-5.67171
0.95428	-5.67173
0.95432	-5.67176
0.95436	-5.67178
0.9544	-5.6718
0.95444	-5.67183
0.95448	-5.67185
0.95452	-5.67187
0.95456	-5.6719
0.9546	-5.67192
0.95464	-5.67194
0.95468	-5.67197
0.95472	-5.67199
0.95476	-5.67201
0.9548	-5.67204
0.95484	-5.67206
0.95488	-5.67208
0.95492	-5.67211
0.95496	-5.67213
0.955	-5.67216
0.95504	-5.67218
0.95508	-5.6722
0.95512	-5.67223
0.95516	-5.67225
0.9552	-5.67227
0.95524	-5.6723
0.95528	-5.67232
0.95532	-5.67234
0.95536	-5.67237
0.9554	-5.67239
0.95544	-5.67241
0.95548	-5.67244
0.95552	-5.67246
0.95556	-5.67248
0.9556	-5.67251
0.95564	-5.67253
0.95568	-5.67255
0.95572	-5.67258
0.95576	-5.6726
0.9558	-5.67262
0.95584	-5.67265
0.95588	-5.67267
0.95592	-5.67269
0.95596	-5.67272
0.956	-5.67274
0.95604	-5.67276
0.95608	-5.67279
0.95612	-5.67281
0.95616	-5.67283
0.9562	-5.67286
0.95624	-5.67288
0.95628	-5.6729
0.95632	-5.67293
0.95636	-5.67295
0.9564	-5.67297
0.95644	-5.673
0.95648	-5.67302
0.95652	-5.67305
0.95656	-5.67307
0.9566	-5.67309
0.95664	-5.67312
0.95668	-5.67314
0.95672	-5.67316
0.95676	-5.67319
0.9568	-5.67321
0.95684	-5.67323
0.95688	-5.67326
0.95692	-5.67328
0.95696	-5.6733
0.957	-5.67333
0.95704	-5.67335
0.95708	-5.67337
0.95712	-5.6734
0.95716	-5.67342
0.9572	-5.67344
0.95724	-5.67347
0.95728	-5.67349
0.95732	-5.67351
0.95736	-5.67354
0.9574	-5.67356
0.95744	-5.67358
0.95748	-5.67361
0.95752	-5.67363
0.95756	-5.67365
0.9576	-5.67368
0.95764	-5.6737
0.95768	-5.67372
0.95772	-5.67375
0.95776	-5.67377
0.9578	-5.67379
0.95784	-5.67382
0.95788	-5.67384
0.95792	-5.67386
0.95796	-5.67389
0.958	-5.67391
0.95804	-5.67393
0.95808	-5.67396
0.95812	-5.67398
0.95816	-5.674
0.9582	-5.67403
0.95824	-5.67405
0.95828	-5.67407
0.95832	-5.6741
0.95836	-5.67412
0.9584	-5.67414
0.95844	-5.67417
0.95848	-5.67419
0.95852	-5.67421
0.95856	-5.67424
0.9586	-5.67426
0.95864	-5.67428
0.95868	-5.67431
0.95872	-5.67433
0.95876	-5.67435
0.9588	-5.67438
0.95884	-5.6744
0.95888	-5.67442
0.95892	-5.67445
0.95896	-5.67447
0.959	-5.67449
0.95904	-5.67452
0.95908	-5.67454
0.95912	-5.67456
0.95916	-5.67459
0.9592	-5.67461
0.95924	-5.67464
0.95928	-5.67466
0.95932	-5.67468
0.95936	-5.67471
0.9594	-5.67473
0.95944	-5.67475
0.95948	-5.67478
0.95952	-5.6748
0.95956	-5.67482
0.9596	-5.67485
0.95964	-5.67487
0.95968	-5.67489
0.95972	-5.67492
0.95976	-5.67494
0.9598	-5.67496
0.95984	-5.67499
0.95988	-5.67501
0.95992	-5.67503
0.95996	-5.67506
0.96	-5.67508
0.96004	-5.6751
0.96008	-5.67513
0.96012	-5.67515
0.96016	-5.67517
0.9602	-5.6752
0.96024	-5.67522
0.96028	-5.67524
0.96032	-5.67527
0.96036	-5.67529
0.9604	-5.67531
0.96044	-5.67534
0.96048	-5.67536
0.96052	-5.67538
0.96056	-5.67541
0.9606	-5.67543
0.96064	-5.67545
0.96068	-5.67548
0.96072	-5.6755
0.96076	-5.67552
0.9608	-5.67555
0.96084	-5.67557
0.96088	-5.67559
0.96092	-5.67562
0.96096	-5.67564
0.961	-5.67566
0.96104	-5.67569
0.96108	-5.67571
0.96112	-5.67573
0.96116	-5.67576
0.9612	-5.67578
0.96124	-5.6758
0.96128	-5.67583
0.96132	-5.67585
0.96136	-5.67587
0.9614	-5.6759
0.96144	-5.67592
0.96148	-5.67594
0.96152	-5.67597
0.96156	-5.67599
0.9616	-5.67601
0.96164	-5.67603
0.96168	-5.67606
0.96172	-5.67608
0.96176	-5.6761
0.9618	-5.67613
0.96184	-5.67615
0.96188	-5.67617
0.96192	-5.6762
0.96196	-5.67622
0.962	-5.67624
0.96204	-5.67627
0.96208	-5.67629
0.96212	-5.67631
0.96216	-5.67634
0.9622	-5.67636
0.96224	-5.67638
0.96228	-5.67641
0.96232	-5.67643
0.96236	-5.67645
0.9624	-5.67648
0.96244	-5.6765
0.96248	-5.67652
0.96252	-5.67655
0.96256	-5.67657
0.9626	-5.67659
0.96264	-5.67662
0.96268	-5.67664
0.96272	-5.67666
0.96276	-5.67669
0.9628	-5.67671
0.96284	-5.67673
0.96288	-5.67676
0.96292	-5.67678
0.96296	-5.6768
0.963	-5.67683
0.96304	-5.67685
0.96308	-5.67687
0.96312	-5.6769
0.96316	-5.67692
0.9632	-5.67694
0.96324	-5.67697
0.96328	-5.67699
0.96332	-5.67701
0.96336	-5.67704
0.9634	-5.67706
0.96344	-5.67708
0.96348	-5.67711
0.96352	-5.67713
0.96356	-5.67715
0.9636	-5.67718
0.96364	-5.6772
0.96368	-5.67722
0.96372	-5.67725
0.96376	-5.67727
0.9638	-5.67729
0.96384	-5.67732
0.96388	-5.67734
0.96392	-5.67736
0.96396	-5.67739
0.964	-5.67741
0.96404	-5.67743
0.96408	-5.67746
0.96412	-5.67748
0.96416	-5.6775
0.9642	-5.67753
0.96424	-5.67755
0.96428	-5.67757
0.96432	-5.6776
0.96436	-5.67762
0.9644	-5.67764
0.96444	-5.67766
0.96448	-5.67769
0.96452	-5.67771
0.96456	-5.67773
0.9646	-5.67776
0.96464	-5.67778
0.96468	-5.6778
0.96472	-5.67783
0.96476	-5.67785
0.9648	-5.67787
0.96484	-5.6779
0.96488	-5.67792
0.96492	-5.67794
0.96496	-5.67797
0.965	-5.67799
0.96504	-5.67801
0.96508	-5.67804
0.96512	-5.67806
0.96516	-5.67808
0.9652	-5.67811
0.96524	-5.67813
0.96528	-5.67815
0.96532	-5.67818
0.96536	-5.6782
0.9654	-5.67822
0.96544	-5.67825
0.96548	-5.67827
0.96552	-5.67829
0.96556	-5.67832
0.9656	-5.67834
0.96564	-5.67836
0.96568	-5.67839
0.96572	-5.67841
0.96576	-5.67843
0.9658	-5.67846
0.96584	-5.67848
0.96588	-5.6785
0.96592	-5.67852
0.96596	-5.67855
0.966	-5.67857
0.96604	-5.67859
0.96608	-5.67862
0.96612	-5.67864
0.96616	-5.67866
0.9662	-5.67869
0.96624	-5.67871
0.96628	-5.67873
0.96632	-5.67876
0.96636	-5.67878
0.9664	-5.6788
0.96644	-5.67883
0.96648	-5.67885
0.96652	-5.67887
0.96656	-5.6789
0.9666	-5.67892
0.96664	-5.67894
0.96668	-5.67897
0.96672	-5.67899
0.96676	-5.67901
0.9668	-5.67904
0.96684	-5.67906
0.96688	-5.67908
0.96692	-5.67911
0.96696	-5.67913
0.967	-5.67915
0.96704	-5.67917
0.96708	-5.6792
0.96712	-5.67922
0.96716	-5.67924
0.9672	-5.67927
0.96724	-5.67929
0.96728	-5.67931
0.96732	-5.67934
0.96736	-5.67936
0.9674	-5.67938
0.96744	-5.67941
0.96748	-5.67943
0.96752	-5.67945
0.96756	-5.67948
0.9676	-5.6795
0.96764	-5.67952
0.96768	-5.67955
0.96772	-5.67957
0.96776	-5.67959
0.9678	-5.67962
0.96784	-5.67964
0.96788	-5.67966
0.96792	-5.67969
0.96796	-5.67971
0.968	-5.67973
0.96804	-5.67975
0.96808	-5.67978
0.96812	-5.6798
0.96816	-5.67982
0.9682	-5.67985
0.96824	-5.67987
0.96828	-5.67989
0.96832	-5.67992
0.96836	-5.67994
0.9684	-5.67996
0.96844	-5.67999
0.96848	-5.68001
0.96852	-5.68003
0.96856	-5.68006
0.9686	-5.68008
0.96864	-5.6801
0.96868	-5.68013
0.96872	-5.68015
0.96876	-5.68017
0.9688	-5.6802
0.96884	-5.68022
0.96888	-5.68024
0.96892	-5.68026
0.96896	-5.68029
0.969	-5.68031
0.96904	-5.68033
0.96908	-5.68036
0.96912	-5.68038
0.96916	-5.6804
0.9692	-5.68043
0.96924	-5.68045
0.96928	-5.68047
0.96932	-5.6805
0.96936	-5.68052
0.9694	-5.68054
0.96944	-5.68057
0.96948	-5.68059
0.96952	-5.68061
0.96956	-5.68064
0.9696	-5.68066
0.96964	-5.68068
0.96968	-5.68071
0.96972	-5.68073
0.96976	-5.68075
0.9698	-5.68077
0.96984	-5.6808
0.96988	-5.68082
0.96992	-5.68084
0.96996	-5.68087
0.97	-5.68089
0.97004	-5.68091
0.97008	-5.68094
0.97012	-5.68096
0.97016	-5.68098
0.9702	-5.68101
0.97024	-5.68103
0.97028	-5.68105
0.97032	-5.68108
0.97036	-5.6811
0.9704	-5.68112
0.97044	-5.68115
0.97048	-5.68117
0.97052	-5.68119
0.97056	-5.68121
0.9706	-5.68124
0.97064	-5.68126
0.97068	-5.68128
0.97072	-5.68131
0.97076	-5.68133
0.9708	-5.68135
0.97084	-5.68138
0.97088	-5.6814
0.97092	-5.68142
0.97096	-5.68145
0.971	-5.68147
0.97104	-5.68149
0.97108	-5.68152
0.97112	-5.68154
0.97116	-5.68156
0.9712	-5.68158
0.97124	-5.68161
0.97128	-5.68163
0.97132	-5.68165
0.97136	-5.68168
0.9714	-5.6817
0.97144	-5.68172
0.97148	-5.68175
0.97152	-5.68177
0.97156	-5.68179
0.9716	-5.68182
0.97164	-5.68184
0.97168	-5.68186
0.97172	-5.68189
0.97176	-5.68191
0.9718	-5.68193
0.97184	-5.68195
0.97188	-5.68198
0.97192	-5.682
0.97196	-5.68202
0.972	-5.68205
0.97204	-5.68207
0.97208	-5.68209
0.97212	-5.68212
0.97216	-5.68214
0.9722	-5.68216
0.97224	-5.68218
0.97228	-5.68221
0.97232	-5.68223
0.97236	-5.68225
0.9724	-5.68228
0.97244	-5.6823
0.97248	-5.68232
0.97252	-5.68235
0.97256	-5.68237
0.9726	-5.68239
0.97264	-5.68241
0.97268	-5.68244
0.97272	-5.68246
0.97276	-5.68248
0.9728	-5.68251
0.97284	-5.68253
0.97288	-5.68255
0.97292	-5.68258
0.97296	-5.6826
0.973	-5.68262
0.97304	-5.68265
0.97308	-5.68267
0.97312	-5.68269
0.97316	-5.68271
0.9732	-5.68274
0.97324	-5.68276
0.97328	-5.68278
0.97332	-5.68281
0.97336	-5.68283
0.9734	-5.68285
0.97344	-5.68288
0.97348	-5.6829
