t 	 error 
1.099	-5.00115
1.0991	-5.0012
1.0992	-5.00125
1.0993	-5.0013
1.0994	-5.00135
1.0995	-5.00139
1.0996	-5.00144
1.0997	-5.00149
1.0998	-5.00154
1.0999	-5.00159
1.1	-5.00164
1.1001	-5.00169
1.1002	-5.00174
1.1003	-5.00179
1.1004	-5.00184
1.1005	-5.00189
1.1006	-5.00194
1.1007	-5.00199
1.1008	-5.00204
1.1009	-5.00209
1.101	-5.00213
1.1011	-5.00218
1.1012	-5.00223
1.1013	-5.00228
1.1014	-5.00233
1.1015	-5.00238
1.1016	-5.00243
1.1017	-5.00248
1.1018	-5.00253
1.1019	-5.00258
1.102	-5.00263
1.1021	-5.00268
1.1022	-5.00273
1.1023	-5.00277
1.1024	-5.00282
1.1025	-5.00287
1.1026	-5.00292
1.1027	-5.00297
1.1028	-5.00302
1.1029	-5.00307
1.103	-5.00312
1.1031	-5.00317
1.1032	-5.00322
1.1033	-5.00327
1.1034	-5.00332
1.1035	-5.00337
1.1036	-5.00341
1.1037	-5.00346
1.1038	-5.00351
1.1039	-5.00356
1.104	-5.00361
1.1041	-5.00366
1.1042	-5.00371
1.1043	-5.00376
1.1044	-5.00381
1.1045	-5.00386
1.1046	-5.00391
1.1047	-5.00396
1.1048	-5.004
1.1049	-5.00405
1.105	-5.0041
1.1051	-5.00415
1.1052	-5.0042
1.1053	-5.00425
1.1054	-5.0043
1.1055	-5.00435
1.1056	-5.0044
1.1057	-5.00445
1.1058	-5.0045
1.1059	-5.00455
1.106	-5.00459
1.1061	-5.00464
1.1062	-5.00469
1.1063	-5.00474
1.1064	-5.00479
1.1065	-5.00484
1.1066	-5.00489
1.1067	-5.00494
1.1068	-5.00499
1.1069	-5.00504
1.107	-5.00509
1.1071	-5.00513
1.1072	-5.00518
1.1073	-5.00523
1.1074	-5.00528
1.1075	-5.00533
1.1076	-5.00538
1.1077	-5.00543
1.1078	-5.00548
1.1079	-5.00553
1.108	-5.00558
1.1081	-5.00562
1.1082	-5.00567
1.1083	-5.00572
1.1084	-5.00577
1.1085	-5.00582
1.1086	-5.00587
1.1087	-5.00592
1.1088	-5.00597
1.1089	-5.00602
1.109	-5.00607
1.1091	-5.00612
1.1092	-5.00616
1.1093	-5.00621
1.1094	-5.00626
1.1095	-5.00631
1.1096	-5.00636
1.1097	-5.00641
1.1098	-5.00646
1.1099	-5.00651
1.11	-5.00656
1.1101	-5.0066
1.1102	-5.00665
1.1103	-5.0067
1.1104	-5.00675
1.1105	-5.0068
1.1106	-5.00685
1.1107	-5.0069
1.1108	-5.00695
1.1109	-5.007
1.111	-5.00705
1.1111	-5.00709
1.1112	-5.00714
1.1113	-5.00719
1.1114	-5.00724
1.1115	-5.00729
1.1116	-5.00734
1.1117	-5.00739
1.1118	-5.00744
1.1119	-5.00749
1.112	-5.00753
1.1121	-5.00758
1.1122	-5.00763
1.1123	-5.00768
1.1124	-5.00773
1.1125	-5.00778
1.1126	-5.00783
1.1127	-5.00788
1.1128	-5.00793
1.1129	-5.00797
1.113	-5.00802
1.1131	-5.00807
1.1132	-5.00812
1.1133	-5.00817
1.1134	-5.00822
1.1135	-5.00827
1.1136	-5.00832
1.1137	-5.00837
1.1138	-5.00841
1.1139	-5.00846
1.114	-5.00851
1.1141	-5.00856
1.1142	-5.00861
1.1143	-5.00866
1.1144	-5.00871
1.1145	-5.00876
1.1146	-5.0088
1.1147	-5.00885
1.1148	-5.0089
1.1149	-5.00895
1.115	-5.009
1.1151	-5.00905
1.1152	-5.0091
1.1153	-5.00915
1.1154	-5.0092
1.1155	-5.00924
1.1156	-5.00929
1.1157	-5.00934
1.1158	-5.00939
1.1159	-5.00944
1.116	-5.00949
1.1161	-5.00954
1.1162	-5.00959
1.1163	-5.00963
1.1164	-5.00968
1.1165	-5.00973
1.1166	-5.00978
1.1167	-5.00983
1.1168	-5.00988
1.1169	-5.00993
1.117	-5.00998
1.1171	-5.01002
1.1172	-5.01007
1.1173	-5.01012
1.1174	-5.01017
1.1175	-5.01022
1.1176	-5.01027
1.1177	-5.01032
1.1178	-5.01036
1.1179	-5.01041
1.118	-5.01046
1.1181	-5.01051
1.1182	-5.01056
1.1183	-5.01061
1.1184	-5.01066
1.1185	-5.01071
1.1186	-5.01075
1.1187	-5.0108
1.1188	-5.01085
1.1189	-5.0109
1.119	-5.01095
1.1191	-5.011
1.1192	-5.01105
1.1193	-5.01109
1.1194	-5.01114
1.1195	-5.01119
1.1196	-5.01124
1.1197	-5.01129
1.1198	-5.01134
1.1199	-5.01139
1.12	-5.01144
1.1201	-5.01148
1.1202	-5.01153
1.1203	-5.01158
1.1204	-5.01163
1.1205	-5.01168
1.1206	-5.01173
1.1207	-5.01178
1.1208	-5.01182
1.1209	-5.01187
1.121	-5.01192
1.1211	-5.01197
1.1212	-5.01202
1.1213	-5.01207
1.1214	-5.01212
1.1215	-5.01216
1.1216	-5.01221
1.1217	-5.01226
1.1218	-5.01231
1.1219	-5.01236
1.122	-5.01241
1.1221	-5.01246
1.1222	-5.0125
1.1223	-5.01255
1.1224	-5.0126
1.1225	-5.01265
1.1226	-5.0127
1.1227	-5.01275
1.1228	-5.01279
1.1229	-5.01284
1.123	-5.01289
1.1231	-5.01294
1.1232	-5.01299
1.1233	-5.01304
1.1234	-5.01308
1.1235	-5.01313
1.1236	-5.01318
1.1237	-5.01323
1.1238	-5.01328
1.1239	-5.01333
1.124	-5.01337
1.1241	-5.01342
1.1242	-5.01347
1.1243	-5.01352
1.1244	-5.01357
1.1245	-5.01362
1.1246	-5.01366
1.1247	-5.01371
1.1248	-5.01376
1.1249	-5.01381
1.125	-5.01386
1.1251	-5.01391
1.1252	-5.01395
1.1253	-5.014
1.1254	-5.01405
1.1255	-5.0141
1.1256	-5.01415
1.1257	-5.01419
1.1258	-5.01424
1.1259	-5.01429
1.126	-5.01434
1.1261	-5.01439
1.1262	-5.01444
1.1263	-5.01448
1.1264	-5.01453
1.1265	-5.01458
1.1266	-5.01463
1.1267	-5.01468
1.1268	-5.01473
1.1269	-5.01477
1.127	-5.01482
1.1271	-5.01487
1.1272	-5.01492
1.1273	-5.01497
1.1274	-5.01501
1.1275	-5.01506
1.1276	-5.01511
1.1277	-5.01516
1.1278	-5.01521
1.1279	-5.01525
1.128	-5.0153
1.1281	-5.01535
1.1282	-5.0154
1.1283	-5.01545
1.1284	-5.0155
1.1285	-5.01554
1.1286	-5.01559
1.1287	-5.01564
1.1288	-5.01569
1.1289	-5.01574
1.129	-5.01578
1.1291	-5.01583
1.1292	-5.01588
1.1293	-5.01593
1.1294	-5.01598
1.1295	-5.01602
1.1296	-5.01607
1.1297	-5.01612
1.1298	-5.01617
1.1299	-5.01622
1.13	-5.01627
1.1301	-5.01631
1.1302	-5.01636
1.1303	-5.01641
1.1304	-5.01646
1.1305	-5.01651
1.1306	-5.01655
1.1307	-5.0166
1.1308	-5.01665
1.1309	-5.0167
1.131	-5.01675
1.1311	-5.01679
1.1312	-5.01684
1.1313	-5.01689
1.1314	-5.01694
1.1315	-5.01699
1.1316	-5.01703
1.1317	-5.01708
1.1318	-5.01713
1.1319	-5.01718
1.132	-5.01723
1.1321	-5.01727
1.1322	-5.01732
1.1323	-5.01737
1.1324	-5.01742
1.1325	-5.01747
1.1326	-5.01751
1.1327	-5.01756
1.1328	-5.01761
1.1329	-5.01766
1.133	-5.01771
1.1331	-5.01775
1.1332	-5.0178
1.1333	-5.01785
1.1334	-5.0179
1.1335	-5.01795
1.1336	-5.01799
1.1337	-5.01804
1.1338	-5.01809
1.1339	-5.01814
1.134	-5.01819
1.1341	-5.01823
1.1342	-5.01828
1.1343	-5.01833
1.1344	-5.01838
1.1345	-5.01843
1.1346	-5.01847
1.1347	-5.01852
1.1348	-5.01857
1.1349	-5.01862
1.135	-5.01867
1.1351	-5.01871
1.1352	-5.01876
1.1353	-5.01881
1.1354	-5.01886
1.1355	-5.0189
1.1356	-5.01895
1.1357	-5.019
1.1358	-5.01905
1.1359	-5.0191
1.136	-5.01914
1.1361	-5.01919
1.1362	-5.01924
1.1363	-5.01929
1.1364	-5.01934
1.1365	-5.01938
1.1366	-5.01943
1.1367	-5.01948
1.1368	-5.01953
1.1369	-5.01958
1.137	-5.01962
1.1371	-5.01967
1.1372	-5.01972
1.1373	-5.01977
1.1374	-5.01981
1.1375	-5.01986
1.1376	-5.01991
1.1377	-5.01996
1.1378	-5.02001
1.1379	-5.02005
1.138	-5.0201
1.1381	-5.02015
1.1382	-5.0202
1.1383	-5.02024
1.1384	-5.02029
1.1385	-5.02034
1.1386	-5.02039
1.1387	-5.02044
1.1388	-5.02048
1.1389	-5.02053
1.139	-5.02058
1.1391	-5.02063
1.1392	-5.02067
1.1393	-5.02072
1.1394	-5.02077
1.1395	-5.02082
1.1396	-5.02087
1.1397	-5.02091
1.1398	-5.02096
1.1399	-5.02101
1.14	-5.02106
1.1401	-5.0211
1.1402	-5.02115
1.1403	-5.0212
1.1404	-5.02125
1.1405	-5.0213
1.1406	-5.02134
1.1407	-5.02139
1.1408	-5.02144
1.1409	-5.02149
1.141	-5.02153
1.1411	-5.02158
1.1412	-5.02163
1.1413	-5.02168
1.1414	-5.02172
1.1415	-5.02177
1.1416	-5.02182
1.1417	-5.02187
1.1418	-5.02192
1.1419	-5.02196
1.142	-5.02201
1.1421	-5.02206
1.1422	-5.02211
1.1423	-5.02215
1.1424	-5.0222
1.1425	-5.02225
1.1426	-5.0223
1.1427	-5.02234
1.1428	-5.02239
1.1429	-5.02244
1.143	-5.02249
1.1431	-5.02254
1.1432	-5.02258
1.1433	-5.02263
1.1434	-5.02268
1.1435	-5.02273
1.1436	-5.02277
1.1437	-5.02282
1.1438	-5.02287
1.1439	-5.02292
1.144	-5.02296
1.1441	-5.02301
1.1442	-5.02306
1.1443	-5.02311
1.1444	-5.02315
1.1445	-5.0232
1.1446	-5.02325
1.1447	-5.0233
1.1448	-5.02334
1.1449	-5.02339
1.145	-5.02344
1.1451	-5.02349
1.1452	-5.02354
1.1453	-5.02358
1.1454	-5.02363
1.1455	-5.02368
1.1456	-5.02373
1.1457	-5.02377
1.1458	-5.02382
1.1459	-5.02387
1.146	-5.02392
1.1461	-5.02396
1.1462	-5.02401
1.1463	-5.02406
1.1464	-5.02411
1.1465	-5.02415
1.1466	-5.0242
1.1467	-5.02425
1.1468	-5.0243
1.1469	-5.02434
1.147	-5.02439
1.1471	-5.02444
1.1472	-5.02449
1.1473	-5.02453
1.1474	-5.02458
1.1475	-5.02463
1.1476	-5.02468
1.1477	-5.02472
1.1478	-5.02477
1.1479	-5.02482
1.148	-5.02487
1.1481	-5.02491
1.1482	-5.02496
1.1483	-5.02501
1.1484	-5.02506
1.1485	-5.0251
1.1486	-5.02515
1.1487	-5.0252
1.1488	-5.02525
1.1489	-5.02529
1.149	-5.02534
1.1491	-5.02539
1.1492	-5.02544
1.1493	-5.02548
1.1494	-5.02553
1.1495	-5.02558
1.1496	-5.02562
1.1497	-5.02567
1.1498	-5.02572
1.1499	-5.02577
1.15	-5.02581
1.1501	-5.02586
1.1502	-5.02591
1.1503	-5.02596
1.1504	-5.026
1.1505	-5.02605
1.1506	-5.0261
1.1507	-5.02615
1.1508	-5.02619
1.1509	-5.02624
1.151	-5.02629
1.1511	-5.02633
1.1512	-5.02638
1.1513	-5.02643
1.1514	-5.02648
1.1515	-5.02652
1.1516	-5.02657
1.1517	-5.02662
1.1518	-5.02667
1.1519	-5.02671
1.152	-5.02676
1.1521	-5.02681
1.1522	-5.02685
1.1523	-5.0269
1.1524	-5.02695
1.1525	-5.027
1.1526	-5.02704
1.1527	-5.02709
1.1528	-5.02714
1.1529	-5.02718
1.153	-5.02723
1.1531	-5.02728
1.1532	-5.02733
1.1533	-5.02737
1.1534	-5.02742
1.1535	-5.02747
1.1536	-5.02751
1.1537	-5.02756
1.1538	-5.02761
1.1539	-5.02765
1.154	-5.0277
1.1541	-5.02775
1.1542	-5.0278
1.1543	-5.02784
1.1544	-5.02789
1.1545	-5.02794
1.1546	-5.02798
1.1547	-5.02803
1.1548	-5.02808
1.1549	-5.02813
1.155	-5.02817
1.1551	-5.02822
1.1552	-5.02827
1.1553	-5.02831
1.1554	-5.02836
1.1555	-5.02841
1.1556	-5.02846
1.1557	-5.0285
1.1558	-5.02855
1.1559	-5.0286
1.156	-5.02864
1.1561	-5.02869
1.1562	-5.02874
1.1563	-5.02878
1.1564	-5.02883
1.1565	-5.02888
1.1566	-5.02893
1.1567	-5.02897
1.1568	-5.02902
1.1569	-5.02907
1.157	-5.02911
1.1571	-5.02916
1.1572	-5.02921
1.1573	-5.02925
1.1574	-5.0293
1.1575	-5.02935
1.1576	-5.0294
1.1577	-5.02944
1.1578	-5.02949
1.1579	-5.02954
1.158	-5.02958
1.1581	-5.02963
1.1582	-5.02968
1.1583	-5.02972
1.1584	-5.02977
1.1585	-5.02982
1.1586	-5.02986
1.1587	-5.02991
1.1588	-5.02996
1.1589	-5.03001
1.159	-5.03005
1.1591	-5.0301
1.1592	-5.03015
1.1593	-5.03019
1.1594	-5.03024
1.1595	-5.03029
1.1596	-5.03033
1.1597	-5.03038
1.1598	-5.03043
1.1599	-5.03048
1.16	-5.03052
1.1601	-5.03057
1.1602	-5.03062
1.1603	-5.03066
1.1604	-5.03071
1.1605	-5.03076
1.1606	-5.0308
1.1607	-5.03085
1.1608	-5.0309
1.1609	-5.03094
1.161	-5.03099
1.1611	-5.03104
1.1612	-5.03108
1.1613	-5.03113
1.1614	-5.03118
1.1615	-5.03123
1.1616	-5.03127
1.1617	-5.03132
1.1618	-5.03137
1.1619	-5.03141
1.162	-5.03146
1.1621	-5.03151
1.1622	-5.03155
1.1623	-5.0316
1.1624	-5.03165
1.1625	-5.03169
1.1626	-5.03174
1.1627	-5.03179
1.1628	-5.03183
1.1629	-5.03188
1.163	-5.03193
1.1631	-5.03197
1.1632	-5.03202
1.1633	-5.03207
1.1634	-5.03211
1.1635	-5.03216
1.1636	-5.03221
1.1637	-5.03226
1.1638	-5.0323
1.1639	-5.03235
1.164	-5.0324
1.1641	-5.03244
1.1642	-5.03249
1.1643	-5.03254
1.1644	-5.03258
1.1645	-5.03263
1.1646	-5.03268
1.1647	-5.03272
1.1648	-5.03277
1.1649	-5.03282
1.165	-5.03286
1.1651	-5.03291
1.1652	-5.03296
1.1653	-5.033
1.1654	-5.03305
1.1655	-5.0331
1.1656	-5.03314
1.1657	-5.03319
1.1658	-5.03324
1.1659	-5.03328
1.166	-5.03333
1.1661	-5.03338
1.1662	-5.03342
1.1663	-5.03347
1.1664	-5.03352
1.1665	-5.03356
1.1666	-5.03361
1.1667	-5.03366
1.1668	-5.0337
1.1669	-5.03375
1.167	-5.0338
1.1671	-5.03384
1.1672	-5.03389
1.1673	-5.03394
1.1674	-5.03398
1.1675	-5.03403
1.1676	-5.03408
1.1677	-5.03412
1.1678	-5.03417
1.1679	-5.03422
1.168	-5.03426
1.1681	-5.03431
1.1682	-5.03436
1.1683	-5.0344
1.1684	-5.03445
1.1685	-5.0345
1.1686	-5.03454
1.1687	-5.03459
1.1688	-5.03464
1.1689	-5.03468
1.169	-5.03473
1.1691	-5.03478
1.1692	-5.03482
1.1693	-5.03487
1.1694	-5.03492
1.1695	-5.03496
1.1696	-5.03501
1.1697	-5.03506
1.1698	-5.0351
1.1699	-5.03515
1.17	-5.0352
1.1701	-5.03524
1.1702	-5.03529
1.1703	-5.03534
1.1704	-5.03538
1.1705	-5.03543
1.1706	-5.03548
1.1707	-5.03552
1.1708	-5.03557
1.1709	-5.03562
1.171	-5.03566
1.1711	-5.03571
1.1712	-5.03575
1.1713	-5.0358
1.1714	-5.03585
1.1715	-5.03589
1.1716	-5.03594
1.1717	-5.03599
1.1718	-5.03603
1.1719	-5.03608
1.172	-5.03613
1.1721	-5.03617
1.1722	-5.03622
1.1723	-5.03627
1.1724	-5.03631
1.1725	-5.03636
1.1726	-5.03641
1.1727	-5.03645
1.1728	-5.0365
1.1729	-5.03655
1.173	-5.03659
1.1731	-5.03664
1.1732	-5.03668
1.1733	-5.03673
1.1734	-5.03678
1.1735	-5.03682
1.1736	-5.03687
1.1737	-5.03692
1.1738	-5.03696
1.1739	-5.03701
1.174	-5.03706
1.1741	-5.0371
1.1742	-5.03715
1.1743	-5.0372
1.1744	-5.03724
1.1745	-5.03729
1.1746	-5.03734
1.1747	-5.03738
1.1748	-5.03743
1.1749	-5.03747
1.175	-5.03752
1.1751	-5.03757
1.1752	-5.03761
1.1753	-5.03766
1.1754	-5.03771
1.1755	-5.03775
1.1756	-5.0378
1.1757	-5.03785
1.1758	-5.03789
1.1759	-5.03794
1.176	-5.03799
1.1761	-5.03803
1.1762	-5.03808
1.1763	-5.03812
1.1764	-5.03817
1.1765	-5.03822
1.1766	-5.03826
1.1767	-5.03831
1.1768	-5.03836
1.1769	-5.0384
1.177	-5.03845
1.1771	-5.0385
1.1772	-5.03854
1.1773	-5.03859
1.1774	-5.03863
1.1775	-5.03868
1.1776	-5.03873
1.1777	-5.03877
1.1778	-5.03882
1.1779	-5.03887
1.178	-5.03891
1.1781	-5.03896
1.1782	-5.039
1.1783	-5.03905
1.1784	-5.0391
1.1785	-5.03914
1.1786	-5.03919
1.1787	-5.03924
1.1788	-5.03928
1.1789	-5.03933
1.179	-5.03937
1.1791	-5.03942
1.1792	-5.03947
1.1793	-5.03951
1.1794	-5.03956
1.1795	-5.03961
1.1796	-5.03965
1.1797	-5.0397
1.1798	-5.03974
1.1799	-5.03979
1.18	-5.03984
1.1801	-5.03988
1.1802	-5.03993
1.1803	-5.03997
1.1804	-5.04002
1.1805	-5.04007
1.1806	-5.04011
1.1807	-5.04016
1.1808	-5.0402
1.1809	-5.04025
1.181	-5.0403
1.1811	-5.04034
1.1812	-5.04039
1.1813	-5.04043
1.1814	-5.04048
1.1815	-5.04053
1.1816	-5.04057
1.1817	-5.04062
1.1818	-5.04066
1.1819	-5.04071
1.182	-5.04076
1.1821	-5.0408
1.1822	-5.04085
1.1823	-5.0409
1.1824	-5.04094
1.1825	-5.04099
1.1826	-5.04103
1.1827	-5.04108
1.1828	-5.04113
1.1829	-5.04117
1.183	-5.04122
1.1831	-5.04126
1.1832	-5.04131
1.1833	-5.04136
1.1834	-5.0414
1.1835	-5.04145
1.1836	-5.04149
1.1837	-5.04154
1.1838	-5.04158
1.1839	-5.04163
1.184	-5.04168
1.1841	-5.04172
1.1842	-5.04177
1.1843	-5.04181
1.1844	-5.04186
1.1845	-5.04191
1.1846	-5.04195
1.1847	-5.042
1.1848	-5.04204
1.1849	-5.04209
1.185	-5.04214
1.1851	-5.04218
1.1852	-5.04223
1.1853	-5.04227
1.1854	-5.04232
1.1855	-5.04237
1.1856	-5.04241
1.1857	-5.04246
1.1858	-5.0425
1.1859	-5.04255
1.186	-5.0426
1.1861	-5.04264
1.1862	-5.04269
1.1863	-5.04273
1.1864	-5.04278
1.1865	-5.04282
1.1866	-5.04287
1.1867	-5.04292
1.1868	-5.04296
1.1869	-5.04301
1.187	-5.04305
1.1871	-5.0431
1.1872	-5.04315
1.1873	-5.04319
1.1874	-5.04324
1.1875	-5.04328
1.1876	-5.04333
1.1877	-5.04338
1.1878	-5.04342
1.1879	-5.04347
1.188	-5.04351
1.1881	-5.04356
1.1882	-5.0436
1.1883	-5.04365
1.1884	-5.0437
1.1885	-5.04374
1.1886	-5.04379
1.1887	-5.04383
1.1888	-5.04388
1.1889	-5.04393
1.189	-5.04397
1.1891	-5.04402
1.1892	-5.04406
1.1893	-5.04411
1.1894	-5.04415
1.1895	-5.0442
1.1896	-5.04425
1.1897	-5.04429
1.1898	-5.04434
1.1899	-5.04438
1.19	-5.04443
1.1901	-5.04447
1.1902	-5.04452
1.1903	-5.04457
1.1904	-5.04461
1.1905	-5.04466
1.1906	-5.0447
1.1907	-5.04475
1.1908	-5.0448
1.1909	-5.04484
1.191	-5.04489
1.1911	-5.04493
1.1912	-5.04498
1.1913	-5.04502
1.1914	-5.04507
1.1915	-5.04512
1.1916	-5.04516
1.1917	-5.04521
1.1918	-5.04525
1.1919	-5.0453
1.192	-5.04534
1.1921	-5.04539
1.1922	-5.04544
1.1923	-5.04548
1.1924	-5.04553
1.1925	-5.04557
1.1926	-5.04562
1.1927	-5.04566
1.1928	-5.04571
1.1929	-5.04576
1.193	-5.0458
1.1931	-5.04585
1.1932	-5.04589
1.1933	-5.04594
1.1934	-5.04598
1.1935	-5.04603
1.1936	-5.04607
1.1937	-5.04612
1.1938	-5.04617
1.1939	-5.04621
1.194	-5.04626
1.1941	-5.0463
1.1942	-5.04635
1.1943	-5.04639
1.1944	-5.04644
1.1945	-5.04649
1.1946	-5.04653
1.1947	-5.04658
1.1948	-5.04662
1.1949	-5.04667
1.195	-5.04671
1.1951	-5.04676
1.1952	-5.04681
1.1953	-5.04685
1.1954	-5.0469
1.1955	-5.04694
1.1956	-5.04699
1.1957	-5.04703
1.1958	-5.04708
1.1959	-5.04712
1.196	-5.04717
1.1961	-5.04722
1.1962	-5.04726
1.1963	-5.04731
1.1964	-5.04735
1.1965	-5.0474
1.1966	-5.04744
1.1967	-5.04749
1.1968	-5.04753
1.1969	-5.04758
1.197	-5.04763
1.1971	-5.04767
1.1972	-5.04772
1.1973	-5.04776
1.1974	-5.04781
1.1975	-5.04785
1.1976	-5.0479
1.1977	-5.04794
1.1978	-5.04799
1.1979	-5.04804
1.198	-5.04808
1.1981	-5.04813
1.1982	-5.04817
1.1983	-5.04822
1.1984	-5.04826
1.1985	-5.04831
1.1986	-5.04835
1.1987	-5.0484
1.1988	-5.04845
1.1989	-5.04849
1.199	-5.04854
1.1991	-5.04858
1.1992	-5.04863
1.1993	-5.04867
1.1994	-5.04872
1.1995	-5.04876
1.1996	-5.04881
1.1997	-5.04885
1.1998	-5.0489
1.1999	-5.04895
1.2	-5.04899
1.2001	-5.04904
1.2002	-5.04908
1.2003	-5.04913
1.2004	-5.04917
1.2005	-5.04922
1.2006	-5.04926
1.2007	-5.04931
1.2008	-5.04935
1.2009	-5.0494
1.201	-5.04945
1.2011	-5.04949
1.2012	-5.04954
1.2013	-5.04958
1.2014	-5.04963
1.2015	-5.04967
1.2016	-5.04972
1.2017	-5.04976
1.2018	-5.04981
1.2019	-5.04985
1.202	-5.0499
1.2021	-5.04995
1.2022	-5.04999
1.2023	-5.05004
1.2024	-5.05008
1.2025	-5.05013
1.2026	-5.05017
1.2027	-5.05022
1.2028	-5.05026
1.2029	-5.05031
1.203	-5.05035
1.2031	-5.0504
1.2032	-5.05044
1.2033	-5.05049
1.2034	-5.05054
1.2035	-5.05058
1.2036	-5.05063
1.2037	-5.05067
1.2038	-5.05072
1.2039	-5.05076
1.204	-5.05081
1.2041	-5.05085
1.2042	-5.0509
1.2043	-5.05094
1.2044	-5.05099
1.2045	-5.05103
1.2046	-5.05108
1.2047	-5.05112
1.2048	-5.05117
1.2049	-5.05122
1.205	-5.05126
1.2051	-5.05131
1.2052	-5.05135
1.2053	-5.0514
1.2054	-5.05144
1.2055	-5.05149
1.2056	-5.05153
1.2057	-5.05158
1.2058	-5.05162
1.2059	-5.05167
1.206	-5.05171
1.2061	-5.05176
1.2062	-5.0518
1.2063	-5.05185
1.2064	-5.05189
1.2065	-5.05194
1.2066	-5.05199
1.2067	-5.05203
1.2068	-5.05208
1.2069	-5.05212
1.207	-5.05217
1.2071	-5.05221
1.2072	-5.05226
1.2073	-5.0523
1.2074	-5.05235
1.2075	-5.05239
1.2076	-5.05244
1.2077	-5.05248
1.2078	-5.05253
1.2079	-5.05257
1.208	-5.05262
1.2081	-5.05266
1.2082	-5.05271
1.2083	-5.05275
1.2084	-5.0528
1.2085	-5.05284
1.2086	-5.05289
1.2087	-5.05293
1.2088	-5.05298
1.2089	-5.05302
1.209	-5.05307
1.2091	-5.05311
1.2092	-5.05316
1.2093	-5.0532
1.2094	-5.05325
1.2095	-5.05329
1.2096	-5.05334
1.2097	-5.05338
1.2098	-5.05343
1.2099	-5.05347
1.21	-5.05352
1.2101	-5.05356
1.2102	-5.05361
1.2103	-5.05365
1.2104	-5.0537
1.2105	-5.05374
1.2106	-5.05379
1.2107	-5.05383
1.2108	-5.05388
1.2109	-5.05392
1.211	-5.05397
1.2111	-5.05401
1.2112	-5.05406
1.2113	-5.0541
1.2114	-5.05415
1.2115	-5.05419
1.2116	-5.05424
1.2117	-5.05428
1.2118	-5.05433
1.2119	-5.05437
1.212	-5.05442
1.2121	-5.05446
1.2122	-5.05451
1.2123	-5.05455
1.2124	-5.0546
1.2125	-5.05464
1.2126	-5.05469
1.2127	-5.05473
1.2128	-5.05478
1.2129	-5.05482
1.213	-5.05487
1.2131	-5.05491
1.2132	-5.05496
1.2133	-5.055
1.2134	-5.05505
1.2135	-5.05509
1.2136	-5.05514
1.2137	-5.05518
1.2138	-5.05523
1.2139	-5.05527
1.214	-5.05532
1.2141	-5.05536
1.2142	-5.05541
1.2143	-5.05545
1.2144	-5.0555
1.2145	-5.05554
1.2146	-5.05559
1.2147	-5.05563
1.2148	-5.05568
1.2149	-5.05572
1.215	-5.05576
1.2151	-5.05581
1.2152	-5.05585
1.2153	-5.0559
1.2154	-5.05594
1.2155	-5.05599
1.2156	-5.05603
1.2157	-5.05608
1.2158	-5.05612
1.2159	-5.05617
1.216	-5.05621
1.2161	-5.05626
1.2162	-5.0563
1.2163	-5.05635
1.2164	-5.05639
1.2165	-5.05644
1.2166	-5.05648
1.2167	-5.05653
1.2168	-5.05657
1.2169	-5.05662
1.217	-5.05666
1.2171	-5.05671
1.2172	-5.05675
1.2173	-5.0568
1.2174	-5.05684
1.2175	-5.05689
1.2176	-5.05693
1.2177	-5.05697
1.2178	-5.05702
1.2179	-5.05706
1.218	-5.05711
1.2181	-5.05715
1.2182	-5.0572
1.2183	-5.05724
1.2184	-5.05729
1.2185	-5.05733
1.2186	-5.05738
1.2187	-5.05742
1.2188	-5.05747
1.2189	-5.05751
1.219	-5.05756
1.2191	-5.0576
1.2192	-5.05765
1.2193	-5.05769
1.2194	-5.05774
1.2195	-5.05778
1.2196	-5.05782
1.2197	-5.05787
1.2198	-5.05791
1.2199	-5.05796
1.22	-5.058
1.2201	-5.05805
1.2202	-5.05809
1.2203	-5.05814
1.2204	-5.05818
1.2205	-5.05823
1.2206	-5.05827
1.2207	-5.05832
1.2208	-5.05836
1.2209	-5.05841
1.221	-5.05845
1.2211	-5.0585
1.2212	-5.05854
1.2213	-5.05858
1.2214	-5.05863
1.2215	-5.05867
1.2216	-5.05872
1.2217	-5.05876
1.2218	-5.05881
1.2219	-5.05885
1.222	-5.0589
1.2221	-5.05894
1.2222	-5.05899
1.2223	-5.05903
1.2224	-5.05908
1.2225	-5.05912
1.2226	-5.05916
1.2227	-5.05921
1.2228	-5.05925
1.2229	-5.0593
1.223	-5.05934
1.2231	-5.05939
1.2232	-5.05943
1.2233	-5.05948
1.2234	-5.05952
1.2235	-5.05957
1.2236	-5.05961
1.2237	-5.05966
1.2238	-5.0597
1.2239	-5.05974
1.224	-5.05979
1.2241	-5.05983
1.2242	-5.05988
1.2243	-5.05992
1.2244	-5.05997
1.2245	-5.06001
1.2246	-5.06006
1.2247	-5.0601
1.2248	-5.06015
1.2249	-5.06019
1.225	-5.06023
1.2251	-5.06028
1.2252	-5.06032
1.2253	-5.06037
1.2254	-5.06041
1.2255	-5.06046
1.2256	-5.0605
1.2257	-5.06055
1.2258	-5.06059
1.2259	-5.06064
1.226	-5.06068
1.2261	-5.06072
1.2262	-5.06077
1.2263	-5.06081
1.2264	-5.06086
1.2265	-5.0609
1.2266	-5.06095
1.2267	-5.06099
1.2268	-5.06104
1.2269	-5.06108
1.227	-5.06113
1.2271	-5.06117
1.2272	-5.06121
1.2273	-5.06126
1.2274	-5.0613
